CD_MUN,NOME_CLEAN,latitude,longitude
3201902,domingos martinsES,-20.307777940465147,-40.848974041715216
3202009,dores do rio pretoES,-20.63500759635776,-41.81211084292702
3202108,ecoporangaES,-18.26558387287699,-40.80769334796116
3202207,fundaoES,-19.96830494382748,-40.35679728336387
3202256,governador lindenbergES,-19.205368278123945,-40.50001600001808
3202306,guacuiES,-20.76342080814211,-41.705228685976415
3202405,guarapariES,-20.58511085449715,-40.546130307115575
3202454,ibatibaES,-20.2507308406668,-41.55016837251123
3202504,ibiracuES,-19.834798856938907,-40.41786715855492
3202553,ibitiramaES,-20.48595603901509,-41.69262257451368
3202603,iconhaES,-20.75493561620658,-40.85746796433441
3202652,irupiES,-20.331152304776868,-41.636806325372206
3202702,itaguacuES,-19.72856205727802,-40.86462507221155
3202801,itapemirimES,-20.96575738993287,-40.94466670132484
3202900,itaranaES,-19.94997489736642,-40.8889318623734
3203007,iunaES,-20.34848050810882,-41.65649959162345
3203056,jaguareES,-18.94965066002725,-40.00410147546634
3203106,jeronimo monteiroES,-20.8046096826932,-41.39221810442226
3203130,joao neivaES,-19.715376604834574,-40.43688600474423
3203163,laranja da terraES,-19.87258116389337,-41.05772535413221
3203205,linharesES,-19.382676726106926,-40.029374589293305
3203304,mantenopolisES,-18.87642356694064,-41.071723733660626
3203320,marataizesES,-21.100053034439075,-40.893612808602775
3203346,marechal florianoES,-20.43126849710652,-40.77390296364101
3203353,marilandiaES,-19.42974180701498,-40.52068140608344
3203403,mimoso do sulES,-21.088611526113016,-41.376770215513645
3203502,montanhaES,-18.138867332873335,-40.27515034318816
3203601,mucuriciES,-18.014801637628327,-40.51253295203065
3203700,muniz freireES,-20.426779229306575,-41.434972763057154
3203809,muquiES,-20.938299253325262,-41.34392388544027
3203908,nova veneciaES,-18.698426532154034,-40.52243448476329
3204005,pancasES,-19.146810301710737,-40.81777790052044
3204054,pedro canarioES,-18.18243861240901,-40.03710135718079
3204104,pinheirosES,-18.369893733174088,-40.19820088007139
3204203,piumaES,-20.837765229089783,-40.77243594815799
3204252,ponto beloES,-18.250796321041417,-40.51425737573484
3204302,presidente kennedyES,-21.140734677304785,-41.072073365321366
3204351,rio bananalES,-19.230487142704956,-40.30821831648299
3204401,rio novo do sulES,-20.818089831901958,-40.91872137793654
3204500,santa leopoldinaES,-20.123158561438558,-40.539257987914674
3204559,santa maria de jetibaES,-20.08509931087038,-40.80638902273195
3204609,santa teresaES,-19.879204645276324,-40.63485381733149
3204658,sao domingos do norteES,-19.12243837927213,-40.56668088874063
3204708,sao gabriel da palhaES,-18.95271719911816,-40.508464447373875
3204807,sao jose do calcadoES,-20.982807415786827,-41.65566740899535
3204906,sao mateusES,-18.749578845467678,-40.02030191836142
3204955,sao roque do canaaES,-19.71971274311335,-40.67948866300031
3205002,serraES,-20.12811891873249,-40.30162038651252
3205010,sooretamaES,-19.072641538808536,-40.14662064817015
3205036,vargem altaES,-20.64712372647142,-41.00492912059755
3205069,venda nova do imigranteES,-20.37042901537644,-41.140219911331926
3205101,vianaES,-20.401053875910694,-40.51274219658587
3205150,vila pavaoES,-18.614241277152658,-40.62715547751002
3205176,vila valerioES,-18.96659380158415,-40.32950592266861
3205200,vila velhaES,-20.434083741872453,-40.378255421964234
3205309,vitoriaES,-20.30400979507119,-39.08796186697788
3300100,angra dos reisRJ,-22.986551395537003,-44.352753097880814
3300159,aperibeRJ,-21.65229196760564,-42.13466555541076
3300209,araruamaRJ,-22.755347067912247,-42.29290938550036
3300225,arealRJ,-22.235399455589192,-43.12153804123432
3300233,armacao dos buziosRJ,-22.776208763986975,-41.94955073504717
3300258,arraial do caboRJ,-22.925001144401616,-42.16000645197823
3300308,barra do piraiRJ,-22.42566198381654,-43.91295870111173
3300407,barra mansaRJ,-22.50578278197718,-44.18830625685367
3300456,belford roxoRJ,-22.728728488829937,-43.37756525692152
3300506,bom jardimRJ,-22.1997480943538,-42.3717262919213
3300605,bom jesus do itabapoanaRJ,-21.12346253458602,-41.6832007568636
3300704,cabo frioRJ,-22.71181655229,-42.05697347553069
3300803,cachoeiras de macacuRJ,-22.516120625883964,-42.72841080455974
3300902,cambuciRJ,-21.49691714389622,-41.91465189135718
3300936,carapebusRJ,-22.19595296509864,-41.65090366795233
3300951,comendador levy gasparianRJ,-22.043771021812763,-43.25573982430646
3301009,campos dos goytacazesRJ,-21.747661304054915,-41.404092161001955
3301108,cantagaloRJ,-21.86835481783612,-42.33388679585263
3301157,cardoso moreiraRJ,-21.52545359295417,-41.500296543558655
3301207,carmoRJ,-21.89542013010747,-42.56641215776414
3301306,casimiro de abreuRJ,-22.481863615900522,-42.14423875670085
3301405,conceicao de macabuRJ,-22.136612655806385,-41.84657981095451
3301504,cordeiroRJ,-22.05880365923421,-42.342220615658896
3301603,duas barrasRJ,-22.055608861849183,-42.498044319151525
3301702,duque de caxiasRJ,-22.632491692335698,-43.29960646712588
3301801,engenheiro paulo de frontinRJ,-22.508285929042,-43.63609937413712
3301850,guapimirimRJ,-22.583503963731008,-42.964015623483306
3301876,iguaba grandeRJ,-22.827483074841023,-42.21801086029086
3301900,itaboraiRJ,-22.75002119616274,-42.8543588334729
3302007,itaguaiRJ,-22.834673378472026,-43.81231817642353
3302056,italvaRJ,-21.423908543871534,-41.6538310142495
3302106,itaocaraRJ,-21.726890002131654,-42.08224211197979
3302205,itaperunaRJ,-21.22509754020889,-41.89402488528764
3302254,itatiaiaRJ,-22.44166282206724,-44.58784162926292
3302270,japeriRJ,-22.661924668239337,-43.605756119683704
3302304,laje do muriaeRJ,-21.250102235014044,-42.13511873048636
3302403,macaeRJ,-22.29580891826853,-41.97665205424549
3302452,macucoRJ,-22.024001414278583,-42.27353460407307
3302502,mageRJ,-22.61262061404247,-43.11302474688266
3302601,mangaratibaRJ,-22.954125611654153,-44.03803775755364
3302700,maricaRJ,-22.915322470999207,-42.8169787369599
3302809,mendesRJ,-22.521527752644673,-43.73976195660822
3302858,mesquitaRJ,-22.799313489278592,-43.45231512719714
3302908,miguel pereiraRJ,-22.50649127312009,-43.46924089872361
3303005,miracemaRJ,-21.39558315046212,-42.15220001127435
3303104,natividadeRJ,-21.041649890065997,-41.931263265313994
3303203,nilopolisRJ,-22.8210672725917,-43.428951246142745
3303302,niteroiRJ,-22.9149949819801,-43.05534165147147
3303401,nova friburgoRJ,-22.319120469970287,-42.50103440070996
3303500,nova iguacuRJ,-22.68676081164195,-43.50183750473206
3303609,paracambiRJ,-22.617897880100173,-43.72151837176532
3303708,paraiba do sulRJ,-22.181957716347036,-43.30432901909466
3303807,paratyRJ,-23.148313591785755,-44.7062420373493
3303856,paty do alferesRJ,-22.367024885019394,-43.40397486367371
3303906,petropolisRJ,-22.397956635468034,-43.1568323490078
3303955,pinheiralRJ,-22.543325650014573,-43.99754675283612
3304003,piraiRJ,-22.633588110423997,-43.901713736096134
3304102,porciunculaRJ,-20.90656426836742,-41.96958323792737
3304110,porto realRJ,-22.441116641016563,-44.326041192499225
3304128,quatisRJ,-22.35515151194159,-44.23710290506559
3304144,queimadosRJ,-22.72541512060714,-43.58492243889665
3304151,quissamaRJ,-22.104799082253027,-41.44440495944217
3304201,resendeRJ,-22.4406413433906,-44.48525771182229
3304300,rio bonitoRJ,-22.735015179159575,-42.58806702391895
3304409,rio claroRJ,-22.78048167402468,-44.078377869655974
3304508,rio das floresRJ,-22.15989480158796,-43.53865961555242
3304524,rio das ostrasRJ,-22.45424064207763,-41.946477796990294
3304557,rio de janeiroRJ,-22.92319262449942,-43.45099032246508
3304607,santa maria madalenaRJ,-21.969634473325648,-41.913477964253495
3304706,santo antonio de paduaRJ,-21.55561576027419,-42.19287912856925
3304755,sao francisco de itabapoanaRJ,-21.4176132808637,-41.1351697408777
3304805,sao fidelisRJ,-21.659901893874924,-41.786981986336606
3304904,sao goncaloRJ,-22.82561799332497,-42.99700535296983
3305000,sao joao da barraRJ,-21.78219317305979,-41.08080240388983
3305109,sao joao de meritiRJ,-22.78514839074007,-43.36530438036786
3305133,sao jose de ubaRJ,-21.370818026031976,-41.949264543001426
3305158,sao jose do vale do rio pretoRJ,-22.16972647778762,-42.932522614019135
3305208,sao pedro da aldeiaRJ,-22.78836410429974,-42.12606725534098
3305307,sao sebastiao do altoRJ,-21.88335546855717,-42.102242985047816
3305406,sapucaiaRJ,-22.024124318211033,-42.82281689084521
3305505,saquaremaRJ,-22.878145050049852,-42.51883860836446
3305554,seropedicaRJ,-22.75553795820715,-43.69856840150015
3305604,silva jardimRJ,-22.567578026380687,-42.41335466643532
3305703,sumidouroRJ,-22.10707832159077,-42.6641969391967
3305752,tanguaRJ,-22.782187432743438,-42.725448500763
3305802,teresopolisRJ,-22.31407124597718,-42.87337676038297
3305901,trajano de moraesRJ,-22.12974964629114,-42.15496290872318
3306008,tres riosRJ,-22.12473148194877,-43.11215154210727
3306107,valencaRJ,-22.23422450387903,-43.857526345231946
3306156,varre-saiRJ,-20.89292654048747,-41.82970966618035
3306206,vassourasRJ,-22.358558166354335,-43.56972986680675
3306305,volta redondaRJ,-22.490923223407727,-44.08893111438001
3500105,adamantinaSP,-21.576682209710174,-51.05680235888631
3500204,adolfoSP,-21.288685099049466,-49.653283441369034
3500303,aguaiSP,-22.049956301882723,-47.04031989663308
3500402,aguas da prataSP,-21.91371032469216,-46.69167760740888
3500501,aguas de lindoiaSP,-22.47482317289741,-46.60367208046506
3500550,aguas de santa barbaraSP,-22.85795484122583,-49.26103703439292
3500600,aguas de sao pedroSP,-22.598649678229584,-47.87608966459292
3500709,agudosSP,-22.57193420657441,-49.108767544623646
3500758,alambariSP,-23.548927032201266,-47.869055057576176
3500808,alfredo marcondesSP,-21.934972949979937,-51.3956549721704
3500907,altairSP,-20.53333778589958,-49.09386081836458
3501004,altinopolisSP,-21.01804725234924,-47.38624830056932
3501103,alto alegreSP,-21.61253978222604,-50.192116768054305
3501152,aluminioSP,-23.533000387101094,-47.2812476309352
3501202,alvares florenceSP,-20.2895544339446,-49.92025146195953
3501301,alvares machadoSP,-22.13150467364111,-51.51492033404608
3501400,alvaro de carvalhoSP,-22.08652416207136,-49.73398937748538
3501509,alvinlandiaSP,-22.452552211311733,-49.758530645239254
3501608,americanaSP,-22.723242944418878,-47.28911884947512
3501707,americo brasilienseSP,-21.72232780050794,-48.03237734819964
3501806,americo de camposSP,-20.289386107520485,-49.7680179450057
3501905,amparoSP,-22.699128783001367,-46.79872856228332
3502002,analandiaSP,-22.121084616140962,-47.6779553487629
3502101,andradinaSP,-20.835600179919243,-51.32971778016221
3502200,angatubaSP,-23.436841874274414,-48.459334166650805
3502309,anhembiSP,-22.800067362165656,-48.174731117017885
3502408,anhumasSP,-22.36202428568032,-51.427779446106925
3502507,aparecidaSP,-22.914206047031016,-45.23721921878075
3502606,aparecida d'oesteSP,-20.478803391848775,-50.92197726224436
3502705,apiaiSP,-24.421470334550484,-48.81735731096277
3502754,aracariguamaSP,-23.434433876364874,-47.07237501858213
3502804,aracatubaSP,-21.113857855851315,-50.574498088483715
3502903,aracoiaba da serraSP,-23.54386392188956,-47.651535716947215
3503000,araminaSP,-20.14504603422698,-47.820643770976226
3503109,aranduSP,-23.177696543370825,-49.06403335659117
3503158,arapeiSP,-22.67291126361345,-44.43858939220539
3503208,araraquaraSP,-21.791649697510554,-48.181322488510474
3503307,ararasSP,-22.346158922721948,-47.32385600921753
3503356,arco-irisSP,-21.766339478604216,-50.430942768975214
3503406,arealvaSP,-22.076296567308894,-48.981893111349
3503505,areiasSP,-22.67313147819866,-44.7123536327411
3503604,areiopolisSP,-22.63182021785481,-48.65284536029706
3503703,ariranhaSP,-21.18566540036932,-48.77921260441753
3503802,artur nogueiraSP,-22.561197670556805,-47.132152766747815
3503901,arujaSP,-23.38601841600006,-46.319051020516405
3503950,aspasiaSP,-20.18355893273882,-50.7280303729248
3504008,assisSP,-22.601741216102067,-50.4207627378773
3504107,atibaiaSP,-23.123261995092243,-46.58678741314156
3504206,auriflamaSP,-20.64414216144202,-50.57995993584177
3504305,avaiSP,-22.187185930809456,-49.31621175231933
3504404,avanhandavaSP,-21.460541235867396,-49.94735220676309
3504503,avareSP,-23.075190074073802,-48.89401493105687
3504602,bady bassittSP,-20.93153512435699,-49.43761997415324
3504701,balbinosSP,-21.8924120824592,-49.33308237752209
3504800,balsamoSP,-20.70956489904202,-49.55180190867629
3504909,bananalSP,-22.733834117589318,-44.334519231029724
3505005,barao de antoninaSP,-23.58291470174615,-49.57195843055979
3505104,barbosaSP,-21.290658716875722,-49.922167506884726
3505203,baririSP,-22.066806690350347,-48.718837625570224
3505302,barra bonitaSP,-22.479478431443738,-48.54174727670276
3505351,barra do chapeuSP,-24.443776608739416,-49.08527977612652
3505401,barra do turvoSP,-24.888742093553724,-48.426973683390074
3505500,barretosSP,-20.514164963431604,-48.65194948339285
3505609,barrinhaSP,-21.23254841675386,-48.09505531388835
3505708,barueriSP,-23.505279159539032,-46.8772496627379
3505807,bastosSP,-21.950218008195723,-50.74399731818373
3505906,batataisSP,-20.86779895619869,-47.574773726622155
3506003,bauruSP,-22.253991891686105,-49.12613467591135
3506102,bebedouroSP,-20.94045111878992,-48.51074879599642
3506201,bento de abreuSP,-21.331755150251567,-50.86196145489875
3506300,bernardino de camposSP,-23.0307695321978,-49.491898259590506
3506359,bertiogaSP,-23.759764591128313,-46.03002161901224
3506409,bilacSP,-21.427789753979376,-50.47926665238929
3506508,biriguiSP,-21.261606271787688,-50.35097257882743
3506607,biritiba mirimSP,-23.624165349900593,-46.021322792123044
3506706,boa esperanca do sulSP,-21.93501156827857,-48.463591991569366
3506805,bocainaSP,-22.10543031009331,-48.52905087842213
3506904,bofeteSP,-23.128969646609505,-48.285871475926186
3507001,boituvaSP,-23.287583963291468,-47.67496125392042
3507100,bom jesus dos perdoesSP,-23.172519991124148,-46.478978865648855
3507159,bom sucesso de itarareSP,-24.31593615338059,-49.16457959259559
3507209,boraSP,-22.2442169938587,-50.50212705838705
3507308,boraceiaSP,-22.17014734484704,-48.7883311834175
3507407,borboremaSP,-21.6107769663005,-49.07199112726622
3507456,borebiSP,-22.6806674923109,-48.992319779783784
3507506,botucatuSP,-22.86344219344218,-48.468321927010514
3507605,braganca paulistaSP,-22.938353792140624,-46.555947572834064
3507704,braunaSP,-21.553107015586882,-50.3393924943273
3507753,brejo alegreSP,-21.176553747770733,-50.2097805962183
3507803,brodowskiSP,-21.049535094595292,-47.6277722137429
3507902,brotasSP,-22.273290701066845,-48.08122541247355
3508009,buriSP,-23.75202964564482,-48.57531132038647
3508108,buritamaSP,-21.049113553546505,-50.20022090762454
3508207,buritizalSP,-20.20931773851544,-47.69293417308689
3508306,cabralia paulistaSP,-22.489451244197028,-49.37299065177085
3508405,cabreuvaSP,-23.30130622308987,-47.08020582569488
3508504,cacapavaSP,-23.10372757595891,-45.71330737127739
3508603,cachoeira paulistaSP,-22.702376245987658,-44.99166992815384
3508702,cacondeSP,-21.539514455997807,-46.61703822602587
3508801,cafelandiaSP,-21.731145816438485,-49.548684425101015
3508900,caiabuSP,-21.949764225989032,-51.2238887207507
3509007,caieirasSP,-23.375931807435485,-46.74522650904694
3509106,caiuaSP,-21.80145656696958,-51.9866384642689
3509205,cajamarSP,-23.351431713112493,-46.872034993920145
3509254,cajatiSP,-24.772045041495442,-48.1950300657588
3509304,cajobiSP,-20.87367604529707,-48.83876505174625
3509403,cajuruSP,-21.275957981753642,-47.31029385060648
3509452,campina do monte alegreSP,-23.60682527351254,-48.442034609263054
3509502,campinasSP,-22.883760077876,-47.04379960559564
3509601,campo limpo paulistaSP,-23.217917976579393,-46.76005648228938
3509700,campos do jordaoSP,-22.701628020126048,-45.533069046412926
3509809,campos novos paulistaSP,-22.610867493860855,-50.01028192898719
3509908,cananeiaSP,-25.018446395651285,-48.00856650786885
3509957,canasSP,-22.730070275739777,-45.04135636739977
3510005,candido motaSP,-22.808684621534688,-50.42167474769366
3510104,candido rodriguesSP,-21.34283279313923,-48.628624002427934
3510153,canitarSP,-23.01872703173098,-49.79187450243417
3510203,capao bonitoSP,-24.039201550382653,-48.28984088795156
